instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,temp_group
7990,2011-12-04,Winter,2011,12,13,0,0,0,1,0.4,0.4091,0.66,0.2239,88,269,357,Sejuk
7991,2011-12-04,Winter,2011,12,14,0,0,0,1,0.42,0.4242,0.62,0.1343,77,246,323,Sejuk
7992,2011-12-04,Winter,2011,12,15,0,0,0,1,0.42,0.4242,0.62,0.19399999999999998,69,227,296,Sejuk
7993,2011-12-04,Winter,2011,12,16,0,0,0,1,0.42,0.4242,0.58,0.2239,64,266,330,Sejuk
7994,2011-12-04,Winter,2011,12,17,0,0,0,1,0.38,0.3939,0.76,0.1343,38,207,245,Sejuk
7995,2011-12-04,Winter,2011,12,18,0,0,0,1,0.38,0.3939,0.71,0.0,10,161,171,Sejuk
7996,2011-12-04,Winter,2011,12,19,0,0,0,1,0.38,0.3939,0.76,0.0,15,158,173,Sejuk
7997,2011-12-04,Winter,2011,12,20,0,0,0,1,0.36,0.3485,0.76,0.1343,8,116,124,Sejuk
7998,2011-12-04,Winter,2011,12,21,0,0,0,1,0.36,0.3636,0.81,0.1045,7,65,72,Sejuk
7999,2011-12-04,Winter,2011,12,22,0,0,0,1,0.34,0.3485,0.87,0.1045,5,59,64,Sejuk
8000,2011-12-04,Winter,2011,12,23,0,0,0,1,0.34,0.3485,0.87,0.1045,3,42,45,Sejuk
8001,2011-12-05,Winter,2011,12,0,0,1,1,1,0.32,0.3333,0.87,0.0896,3,21,24,Sejuk
8002,2011-12-05,Winter,2011,12,1,0,1,1,1,0.32,0.3485,0.87,0.0,2,10,12,Sejuk
8003,2011-12-05,Winter,2011,12,2,0,1,1,1,0.32,0.3485,0.87,0.0,0,8,8,Sejuk
8004,2011-12-05,Winter,2011,12,3,0,1,1,1,0.32,0.3485,0.87,0.0,0,2,2,Sejuk
8005,2011-12-05,Winter,2011,12,4,0,1,1,1,0.3,0.3182,0.87,0.1045,0,7,7,Dingin
8006,2011-12-05,Winter,2011,12,5,0,1,1,1,0.3,0.3182,0.87,0.1045,1,24,25,Dingin
8007,2011-12-05,Winter,2011,12,6,0,1,1,1,0.3,0.3182,0.93,0.0896,1,89,90,Dingin
8008,2011-12-05,Winter,2011,12,7,0,1,1,1,0.32,0.3485,0.9,0.0,9,274,283,Sejuk
8009,2011-12-05,Winter,2011,12,8,0,1,1,1,0.32,0.3485,0.93,0.0,12,392,404,Sejuk
8010,2011-12-05,Winter,2011,12,9,0,1,1,2,0.36,0.3636,0.87,0.0896,12,178,190,Sejuk
8011,2011-12-05,Winter,2011,12,10,0,1,1,2,0.36,0.3636,0.87,0.0896,9,78,87,Sejuk
8012,2011-12-05,Winter,2011,12,11,0,1,1,2,0.36,0.3636,0.87,0.0896,17,106,123,Sejuk
8013,2011-12-05,Winter,2011,12,12,0,1,1,2,0.4,0.4091,0.76,0.1045,29,125,154,Sejuk
8014,2011-12-05,Winter,2011,12,13,0,1,1,2,0.42,0.4242,0.71,0.0896,18,153,171,Sejuk
8015,2011-12-05,Winter,2011,12,14,0,1,1,2,0.46,0.4545,0.67,0.0,7,126,133,Sejuk
8016,2011-12-05,Winter,2011,12,15,0,1,1,2,0.46,0.4545,0.72,0.0896,16,132,148,Sejuk
8017,2011-12-05,Winter,2011,12,16,0,1,1,1,0.5,0.4848,0.63,0.0896,10,238,248,Sejuk
8018,2011-12-05,Winter,2011,12,17,0,1,1,1,0.42,0.4242,0.77,0.0,16,430,446,Sejuk
8019,2011-12-05,Winter,2011,12,18,0,1,1,1,0.44,0.4394,0.77,0.0,13,386,399,Sejuk
8020,2011-12-05,Winter,2011,12,19,0,1,1,2,0.46,0.4545,0.77,0.0,13,295,308,Sejuk
8021,2011-12-05,Winter,2011,12,20,0,1,1,2,0.46,0.4545,0.82,0.1045,15,190,205,Sejuk
8022,2011-12-05,Winter,2011,12,21,0,1,1,2,0.44,0.4394,0.88,0.0896,10,166,176,Sejuk
8023,2011-12-05,Winter,2011,12,22,0,1,1,2,0.44,0.4394,0.88,0.1343,12,94,106,Sejuk
8024,2011-12-05,Winter,2011,12,23,0,1,1,2,0.46,0.4545,0.88,0.1343,8,54,62,Sejuk
8025,2011-12-06,Winter,2011,12,0,0,2,1,2,0.5,0.4848,0.77,0.2985,3,25,28,Sejuk
8026,2011-12-06,Winter,2011,12,1,0,2,1,2,0.46,0.4545,0.88,0.2985,2,14,16,Sejuk
8027,2011-12-06,Winter,2011,12,2,0,2,1,2,0.46,0.4545,0.87,0.19399999999999998,0,3,3,Sejuk
8028,2011-12-06,Winter,2011,12,3,0,2,1,2,0.46,0.4545,0.87,0.19399999999999998,0,3,3,Sejuk
8029,2011-12-06,Winter,2011,12,4,0,2,1,3,0.46,0.4545,0.88,0.2239,0,7,7,Sejuk
8030,2011-12-06,Winter,2011,12,5,0,2,1,3,0.46,0.4545,0.88,0.2239,0,20,20,Sejuk
8031,2011-12-06,Winter,2011,12,6,0,2,1,2,0.44,0.4394,0.94,0.2836,5,81,86,Sejuk
8032,2011-12-06,Winter,2011,12,7,0,2,1,2,0.46,0.4545,0.94,0.19399999999999998,7,227,234,Sejuk
8033,2011-12-06,Winter,2011,12,8,0,2,1,2,0.46,0.4545,0.94,0.19399999999999998,13,401,414,Sejuk
8034,2011-12-06,Winter,2011,12,9,0,2,1,2,0.46,0.4545,0.94,0.2239,4,200,204,Sejuk
8035,2011-12-06,Winter,2011,12,10,0,2,1,3,0.46,0.4545,0.94,0.2836,6,44,50,Sejuk
8036,2011-12-06,Winter,2011,12,11,0,2,1,3,0.46,0.4545,0.94,0.2537,4,28,32,Sejuk
8037,2011-12-06,Winter,2011,12,12,0,2,1,3,0.46,0.4545,1.0,0.2239,5,50,55,Sejuk
8038,2011-12-06,Winter,2011,12,13,0,2,1,3,0.46,0.4545,1.0,0.19399999999999998,6,65,71,Sejuk
8039,2011-12-06,Winter,2011,12,14,0,2,1,3,0.48,0.4697,1.0,0.2239,6,69,75,Sejuk
8040,2011-12-06,Winter,2011,12,15,0,2,1,3,0.5,0.4848,1.0,0.19399999999999998,2,43,45,Sejuk
8041,2011-12-06,Winter,2011,12,16,0,2,1,3,0.46,0.4545,1.0,0.2537,4,84,88,Sejuk
8042,2011-12-06,Winter,2011,12,17,0,2,1,2,0.46,0.4545,1.0,0.2239,13,249,262,Sejuk
8043,2011-12-06,Winter,2011,12,18,0,2,1,2,0.46,0.4545,1.0,0.2836,17,287,304,Sejuk
8044,2011-12-06,Winter,2011,12,19,0,2,1,3,0.46,0.4545,1.0,0.2985,10,223,233,Sejuk
8045,2011-12-06,Winter,2011,12,20,0,2,1,3,0.46,0.4545,1.0,0.2985,3,107,110,Sejuk
8046,2011-12-06,Winter,2011,12,21,0,2,1,2,0.44,0.4394,1.0,0.19399999999999998,6,108,114,Sejuk
8047,2011-12-06,Winter,2011,12,22,0,2,1,3,0.46,0.4545,1.0,0.1642,5,82,87,Sejuk
8048,2011-12-06,Winter,2011,12,23,0,2,1,3,0.46,0.4545,1.0,0.1642,5,48,53,Sejuk
8049,2011-12-07,Winter,2011,12,0,0,3,1,1,0.44,0.4394,1.0,0.19399999999999998,3,30,33,Sejuk
8050,2011-12-07,Winter,2011,12,1,0,3,1,2,0.46,0.4545,1.0,0.2537,4,9,13,Sejuk
8051,2011-12-07,Winter,2011,12,2,0,3,1,3,0.46,0.4545,1.0,0.2239,2,4,6,Sejuk
8052,2011-12-07,Winter,2011,12,3,0,3,1,3,0.46,0.4545,1.0,0.2239,0,3,3,Sejuk
8053,2011-12-07,Winter,2011,12,4,0,3,1,3,0.46,0.4545,1.0,0.1642,0,1,1,Sejuk
8054,2011-12-07,Winter,2011,12,5,0,3,1,3,0.46,0.4545,1.0,0.1642,0,3,3,Sejuk
8055,2011-12-07,Winter,2011,12,6,0,3,1,3,0.48,0.4697,1.0,0.4179,0,18,18,Sejuk
8056,2011-12-07,Winter,2011,12,7,0,3,1,3,0.44,0.4394,1.0,0.1045,3,43,46,Sejuk
8057,2011-12-07,Winter,2011,12,8,0,3,1,3,0.44,0.4394,1.0,0.0,6,80,86,Sejuk
8058,2011-12-07,Winter,2011,12,9,0,3,1,3,0.44,0.4394,1.0,0.2537,0,64,64,Sejuk
8059,2011-12-07,Winter,2011,12,10,0,3,1,3,0.44,0.4394,1.0,0.0896,1,32,33,Sejuk
8060,2011-12-07,Winter,2011,12,11,0,3,1,3,0.44,0.4394,1.0,0.0896,3,47,50,Sejuk
8061,2011-12-07,Winter,2011,12,12,0,3,1,3,0.44,0.4394,1.0,0.1343,4,29,33,Sejuk
8062,2011-12-07,Winter,2011,12,13,0,3,1,3,0.44,0.4394,1.0,0.19399999999999998,5,28,33,Sejuk
8063,2011-12-07,Winter,2011,12,14,0,3,1,3,0.44,0.4394,1.0,0.19399999999999998,1,24,25,Sejuk
8064,2011-12-07,Winter,2011,12,15,0,3,1,3,0.42,0.4242,0.94,0.2239,5,25,30,Sejuk
8065,2011-12-07,Winter,2011,12,16,0,3,1,3,0.42,0.4242,0.94,0.19399999999999998,3,28,31,Sejuk
8066,2011-12-07,Winter,2011,12,17,0,3,1,3,0.4,0.4091,1.0,0.3284,4,48,52,Sejuk
8067,2011-12-07,Winter,2011,12,18,0,3,1,3,0.4,0.4091,0.94,0.2985,3,48,51,Sejuk
8068,2011-12-07,Winter,2011,12,19,0,3,1,3,0.34,0.2879,0.87,0.6418,2,31,33,Sejuk
8069,2011-12-07,Winter,2011,12,20,0,3,1,3,0.34,0.2879,0.87,0.6418,1,25,26,Sejuk
8070,2011-12-07,Winter,2011,12,21,0,3,1,3,0.3,0.2576,0.87,0.5224,0,6,6,Dingin
8071,2011-12-07,Winter,2011,12,22,0,3,1,3,0.24,0.19699999999999998,0.93,0.4478,0,13,13,Dingin
8072,2011-12-07,Winter,2011,12,23,0,3,1,1,0.24,0.2121,0.93,0.3881,0,16,16,Dingin
8073,2011-12-08,Winter,2011,12,0,0,4,1,2,0.26,0.2273,0.87,0.2985,0,21,21,Dingin
8074,2011-12-08,Winter,2011,12,1,0,4,1,1,0.26,0.2273,0.81,0.3582,1,6,7,Dingin
8075,2011-12-08,Winter,2011,12,2,0,4,1,1,0.28,0.2727,0.65,0.2239,0,4,4,Dingin
8076,2011-12-08,Winter,2011,12,3,0,4,1,1,0.26,0.2273,0.6,0.2985,0,1,1,Dingin
8077,2011-12-08,Winter,2011,12,4,0,4,1,2,0.24,0.19699999999999998,0.6,0.4627,0,2,2,Dingin
8078,2011-12-08,Winter,2011,12,5,0,4,1,1,0.22,0.2121,0.64,0.2239,0,12,12,Dingin
8079,2011-12-08,Winter,2011,12,6,0,4,1,1,0.22,0.2121,0.55,0.2836,0,71,71,Dingin
8080,2011-12-08,Winter,2011,12,7,0,4,1,1,0.22,0.2121,0.6,0.2239,11,233,244,Dingin
8081,2011-12-08,Winter,2011,12,8,0,4,1,1,0.22,0.2121,0.55,0.2836,11,418,429,Dingin
8082,2011-12-08,Winter,2011,12,9,0,4,1,1,0.24,0.2121,0.52,0.3881,7,218,225,Dingin
8083,2011-12-08,Winter,2011,12,10,0,4,1,1,0.26,0.2273,0.52,0.3284,1,109,110,Dingin
8084,2011-12-08,Winter,2011,12,11,0,4,1,1,0.28,0.2727,0.52,0.2537,6,100,106,Dingin
8085,2011-12-08,Winter,2011,12,12,0,4,1,1,0.28,0.2576,0.52,0.3284,8,148,156,Dingin
8086,2011-12-08,Winter,2011,12,13,0,4,1,1,0.3,0.2727,0.49,0.3582,9,115,124,Dingin
8087,2011-12-08,Winter,2011,12,14,0,4,1,1,0.32,0.303,0.45,0.2537,16,121,137,Sejuk
8088,2011-12-08,Winter,2011,12,15,0,4,1,1,0.32,0.3333,0.45,0.1343,19,98,117,Sejuk
8089,2011-12-08,Winter,2011,12,16,0,4,1,1,0.32,0.3182,0.45,0.19399999999999998,7,201,208,Sejuk
8090,2011-12-08,Winter,2011,12,17,0,4,1,1,0.3,0.3182,0.49,0.1045,10,321,331,Dingin
8091,2011-12-08,Winter,2011,12,18,0,4,1,1,0.28,0.2727,0.52,0.2239,12,306,318,Dingin
8092,2011-12-08,Winter,2011,12,19,0,4,1,1,0.26,0.2727,0.56,0.1045,12,220,232,Dingin
8093,2011-12-08,Winter,2011,12,20,0,4,1,1,0.26,0.2727,0.6,0.1045,5,170,175,Dingin
8094,2011-12-08,Winter,2011,12,21,0,4,1,1,0.28,0.303,0.61,0.0896,4,135,139,Dingin
8095,2011-12-08,Winter,2011,12,22,0,4,1,1,0.26,0.2727,0.65,0.1343,8,84,92,Dingin
8096,2011-12-08,Winter,2011,12,23,0,4,1,1,0.24,0.2576,0.7,0.1045,3,58,61,Dingin
8097,2011-12-09,Winter,2011,12,0,0,5,1,1,0.24,0.2879,0.65,0.0,8,26,34,Dingin
8098,2011-12-09,Winter,2011,12,1,0,5,1,1,0.24,0.2879,0.65,0.0,2,12,14,Dingin
8099,2011-12-09,Winter,2011,12,2,0,5,1,1,0.24,0.2879,0.7,0.0,2,10,12,Dingin
8100,2011-12-09,Winter,2011,12,3,0,5,1,1,0.22,0.2727,0.8,0.0,1,5,6,Dingin
8101,2011-12-09,Winter,2011,12,4,0,5,1,1,0.22,0.2727,0.8,0.0,1,1,2,Dingin
8102,2011-12-09,Winter,2011,12,5,0,5,1,1,0.22,0.2727,0.8,0.0,0,20,20,Dingin
8103,2011-12-09,Winter,2011,12,6,0,5,1,1,0.22,0.2576,0.8,0.0896,1,62,63,Dingin
8104,2011-12-09,Winter,2011,12,7,0,5,1,1,0.22,0.2576,0.75,0.0896,4,195,199,Dingin
8105,2011-12-09,Winter,2011,12,8,0,5,1,1,0.24,0.2879,0.81,0.0,7,378,385,Dingin
8106,2011-12-09,Winter,2011,12,9,0,5,1,1,0.26,0.2879,0.81,0.0896,8,256,264,Dingin
8107,2011-12-09,Winter,2011,12,10,0,5,1,2,0.3,0.303,0.7,0.1642,11,115,126,Dingin
8108,2011-12-09,Winter,2011,12,11,0,5,1,1,0.32,0.303,0.7,0.2537,15,121,136,Sejuk
8109,2011-12-09,Winter,2011,12,12,0,5,1,1,0.36,0.3333,0.57,0.2985,27,146,173,Sejuk
8110,2011-12-09,Winter,2011,12,13,0,5,1,1,0.38,0.3939,0.5,0.19399999999999998,27,141,168,Sejuk
8111,2011-12-09,Winter,2011,12,14,0,5,1,1,0.38,0.3939,0.46,0.2836,24,163,187,Sejuk
8112,2011-12-09,Winter,2011,12,15,0,5,1,1,0.38,0.3939,0.46,0.2836,29,160,189,Sejuk
8113,2011-12-09,Winter,2011,12,16,0,5,1,1,0.36,0.3485,0.62,0.1343,24,226,250,Sejuk
8114,2011-12-09,Winter,2011,12,17,0,5,1,1,0.34,0.3485,0.66,0.1045,10,352,362,Sejuk
8115,2011-12-09,Winter,2011,12,18,0,5,1,1,0.34,0.3636,0.61,0.0,10,308,318,Sejuk
8116,2011-12-09,Winter,2011,12,19,0,5,1,1,0.34,0.3636,0.61,0.0,10,189,199,Sejuk
8117,2011-12-09,Winter,2011,12,20,0,5,1,1,0.3,0.3333,0.81,0.0,10,140,150,Dingin
8118,2011-12-09,Winter,2011,12,21,0,5,1,1,0.3,0.3333,0.75,0.0,9,131,140,Dingin
8119,2011-12-09,Winter,2011,12,22,0,5,1,1,0.28,0.3182,0.87,0.0,15,114,129,Dingin
8120,2011-12-09,Winter,2011,12,23,0,5,1,1,0.28,0.3182,0.81,0.0,6,88,94,Dingin
8121,2011-12-10,Winter,2011,12,0,0,6,0,2,0.26,0.2727,0.81,0.1045,11,66,77,Dingin
8122,2011-12-10,Winter,2011,12,1,0,6,0,2,0.26,0.2576,0.7,0.1642,11,55,66,Dingin
8123,2011-12-10,Winter,2011,12,2,0,6,0,2,0.28,0.303,0.61,0.0896,12,48,60,Dingin
8124,2011-12-10,Winter,2011,12,3,0,6,0,2,0.28,0.303,0.61,0.0896,5,20,25,Dingin
8125,2011-12-10,Winter,2011,12,4,0,6,0,2,0.26,0.2727,0.65,0.1045,0,3,3,Dingin
8126,2011-12-10,Winter,2011,12,5,0,6,0,1,0.26,0.2576,0.6,0.1642,0,6,6,Dingin
8127,2011-12-10,Winter,2011,12,6,0,6,0,1,0.24,0.2576,0.65,0.1045,1,10,11,Dingin
8128,2011-12-10,Winter,2011,12,7,0,6,0,1,0.24,0.2273,0.65,0.19399999999999998,0,11,11,Dingin
8129,2011-12-10,Winter,2011,12,8,0,6,0,1,0.26,0.2727,0.65,0.1343,5,68,73,Dingin
8130,2011-12-10,Winter,2011,12,9,0,6,0,1,0.28,0.2576,0.61,0.2836,15,134,149,Dingin
8131,2011-12-10,Winter,2011,12,10,0,6,0,1,0.32,0.303,0.57,0.2537,31,161,192,Sejuk
8132,2011-12-10,Winter,2011,12,11,0,6,0,1,0.32,0.2879,0.53,0.4179,44,192,236,Sejuk
8133,2011-12-10,Winter,2011,12,12,0,6,0,1,0.32,0.2879,0.45,0.4179,48,235,283,Sejuk
8134,2011-12-10,Winter,2011,12,13,0,6,0,1,0.34,0.303,0.34,0.4179,47,239,286,Sejuk
8135,2011-12-10,Winter,2011,12,14,0,6,0,1,0.34,0.303,0.31,0.3284,51,242,293,Sejuk
8136,2011-12-10,Winter,2011,12,15,0,6,0,1,0.34,0.303,0.34,0.3582,60,239,299,Sejuk
8137,2011-12-10,Winter,2011,12,16,0,6,0,1,0.32,0.2879,0.31,0.3881,58,183,241,Sejuk
8138,2011-12-10,Winter,2011,12,17,0,6,0,1,0.28,0.2576,0.36,0.3284,34,151,185,Dingin
8139,2011-12-10,Winter,2011,12,18,0,6,0,1,0.26,0.2576,0.38,0.2239,28,144,172,Dingin
8140,2011-12-10,Winter,2011,12,19,0,6,0,1,0.26,0.2424,0.38,0.2836,15,139,154,Dingin
8141,2011-12-10,Winter,2011,12,20,0,6,0,1,0.24,0.2273,0.35,0.2239,10,114,124,Dingin
8142,2011-12-10,Winter,2011,12,21,0,6,0,1,0.22,0.2121,0.44,0.2239,4,79,83,Dingin
8143,2011-12-10,Winter,2011,12,22,0,6,0,1,0.22,0.2273,0.41,0.1343,7,88,95,Dingin
8144,2011-12-10,Winter,2011,12,23,0,6,0,1,0.2,0.2121,0.47,0.1642,5,61,66,Dingin
8145,2011-12-11,Winter,2011,12,0,0,0,0,1,0.2,0.19699999999999998,0.51,0.2239,5,69,74,Dingin
8146,2011-12-11,Winter,2011,12,1,0,0,0,1,0.16,0.1515,0.59,0.2239,8,54,62,Dingin
8147,2011-12-11,Winter,2011,12,2,0,0,0,1,0.18,0.1667,0.55,0.2537,5,47,52,Dingin
8148,2011-12-11,Winter,2011,12,3,0,0,0,1,0.16,0.1818,0.59,0.1343,2,17,19,Dingin
8149,2011-12-11,Winter,2011,12,4,0,0,0,1,0.16,0.1667,0.59,0.1642,0,5,5,Dingin
8150,2011-12-11,Winter,2011,12,5,0,0,0,1,0.18,0.2121,0.59,0.1045,0,6,6,Dingin
8151,2011-12-11,Winter,2011,12,6,0,0,0,1,0.16,0.2273,0.59,0.0,0,10,10,Dingin
8152,2011-12-11,Winter,2011,12,7,0,0,0,1,0.18,0.2424,0.55,0.0,1,30,31,Dingin
8153,2011-12-11,Winter,2011,12,8,0,0,0,1,0.16,0.2273,0.69,0.0,4,68,72,Dingin
8154,2011-12-11,Winter,2011,12,9,0,0,0,1,0.2,0.2576,0.59,0.0,19,88,107,Dingin
8155,2011-12-11,Winter,2011,12,10,0,0,0,1,0.24,0.2879,0.44,0.0,30,164,194,Dingin
8156,2011-12-11,Winter,2011,12,11,0,0,0,1,0.26,0.303,0.35,0.0,31,166,197,Dingin
8157,2011-12-11,Winter,2011,12,12,0,0,0,1,0.26,0.303,0.35,0.0,42,246,288,Dingin
8158,2011-12-11,Winter,2011,12,13,0,0,0,1,0.3,0.3333,0.31,0.0,44,224,268,Dingin
8159,2011-12-11,Winter,2011,12,14,0,0,0,1,0.3,0.3333,0.28,0.0,44,198,242,Dingin
8160,2011-12-11,Winter,2011,12,15,0,0,0,1,0.3,0.3333,0.26,0.0,47,219,266,Dingin
8161,2011-12-11,Winter,2011,12,16,0,0,0,1,0.3,0.3333,0.26,0.0,32,174,206,Dingin
8162,2011-12-11,Winter,2011,12,17,0,0,0,1,0.28,0.3182,0.3,0.0,13,150,163,Dingin
8163,2011-12-11,Winter,2011,12,18,0,0,0,1,0.24,0.2273,0.48,0.19399999999999998,12,151,163,Dingin
8164,2011-12-11,Winter,2011,12,19,0,0,0,1,0.22,0.2273,0.55,0.19399999999999998,7,98,105,Dingin
8165,2011-12-11,Winter,2011,12,20,0,0,0,1,0.22,0.2424,0.55,0.1045,10,62,72,Dingin
8166,2011-12-11,Winter,2011,12,21,0,0,0,1,0.22,0.2727,0.55,0.0,10,53,63,Dingin
8167,2011-12-11,Winter,2011,12,22,0,0,0,1,0.22,0.2727,0.55,0.0,7,36,43,Dingin
8168,2011-12-11,Winter,2011,12,23,0,0,0,1,0.2,0.2576,0.69,0.0,4,31,35,Dingin
8169,2011-12-12,Winter,2011,12,0,0,1,1,1,0.2,0.2273,0.69,0.0896,4,16,20,Dingin
8170,2011-12-12,Winter,2011,12,1,0,1,1,1,0.2,0.2576,0.69,0.0,0,9,9,Dingin
8171,2011-12-12,Winter,2011,12,2,0,1,1,1,0.2,0.2576,0.69,0.0,0,4,4,Dingin
8172,2011-12-12,Winter,2011,12,3,0,1,1,1,0.18,0.2424,0.74,0.0,0,2,2,Dingin
8173,2011-12-12,Winter,2011,12,4,0,1,1,1,0.18,0.2424,0.74,0.0,0,3,3,Dingin
8174,2011-12-12,Winter,2011,12,5,0,1,1,1,0.16,0.2273,0.8,0.0,0,21,21,Dingin
8175,2011-12-12,Winter,2011,12,6,0,1,1,1,0.16,0.1818,0.8,0.1045,1,63,64,Dingin
8176,2011-12-12,Winter,2011,12,7,0,1,1,1,0.14,0.1515,0.86,0.1343,4,231,235,Dingin
8177,2011-12-12,Winter,2011,12,8,0,1,1,2,0.16,0.1818,0.8,0.1045,7,378,385,Dingin
8178,2011-12-12,Winter,2011,12,9,0,1,1,2,0.18,0.2121,0.74,0.0896,12,208,220,Dingin
8179,2011-12-12,Winter,2011,12,10,0,1,1,2,0.22,0.2424,0.69,0.1045,14,91,105,Dingin
8180,2011-12-12,Winter,2011,12,11,0,1,1,2,0.26,0.2879,0.6,0.0896,15,100,115,Dingin
8181,2011-12-12,Winter,2011,12,12,0,1,1,1,0.28,0.2879,0.52,0.1045,7,138,145,Dingin
8182,2011-12-12,Winter,2011,12,13,0,1,1,2,0.3,0.3182,0.52,0.1045,13,153,166,Dingin
8183,2011-12-12,Winter,2011,12,14,0,1,1,2,0.32,0.3333,0.53,0.1343,16,95,111,Sejuk
8184,2011-12-12,Winter,2011,12,15,0,1,1,2,0.32,0.3333,0.57,0.1045,8,124,132,Sejuk
8185,2011-12-12,Winter,2011,12,16,0,1,1,2,0.32,0.3333,0.57,0.0896,5,209,214,Sejuk
8186,2011-12-12,Winter,2011,12,17,0,1,1,2,0.3,0.3333,0.56,0.0,7,352,359,Dingin
8187,2011-12-12,Winter,2011,12,18,0,1,1,1,0.3,0.3182,0.56,0.0896,8,349,357,Dingin
8188,2011-12-12,Winter,2011,12,19,0,1,1,1,0.28,0.303,0.61,0.0896,9,232,241,Dingin
8189,2011-12-12,Winter,2011,12,20,0,1,1,1,0.3,0.3182,0.56,0.0896,8,157,165,Dingin
8190,2011-12-12,Winter,2011,12,21,0,1,1,1,0.26,0.303,0.81,0.0,2,119,121,Dingin
8191,2011-12-12,Winter,2011,12,22,0,1,1,1,0.26,0.303,0.7,0.0,0,71,71,Dingin
8192,2011-12-12,Winter,2011,12,23,0,1,1,1,0.24,0.2879,0.75,0.0,3,42,45,Dingin
8193,2011-12-13,Winter,2011,12,0,0,2,1,1,0.22,0.2727,0.8,0.0,1,16,17,Dingin
8194,2011-12-13,Winter,2011,12,1,0,2,1,1,0.2,0.2576,0.8,0.0,0,4,4,Dingin
8195,2011-12-13,Winter,2011,12,2,0,2,1,1,0.2,0.2576,0.8,0.0,1,1,2,Dingin
8196,2011-12-13,Winter,2011,12,3,0,2,1,1,0.18,0.2424,0.8,0.0,0,3,3,Dingin
8197,2011-12-13,Winter,2011,12,4,0,2,1,1,0.2,0.2576,0.8,0.0,0,4,4,Dingin
8198,2011-12-13,Winter,2011,12,5,0,2,1,1,0.18,0.2424,0.86,0.0,0,20,20,Dingin
8199,2011-12-13,Winter,2011,12,6,0,2,1,1,0.2,0.2576,0.8,0.0,0,92,92,Dingin
8200,2011-12-13,Winter,2011,12,7,0,2,1,1,0.16,0.1667,0.8,0.1642,2,221,223,Dingin
8201,2011-12-13,Winter,2011,12,8,0,2,1,1,0.2,0.2273,0.69,0.1045,9,391,400,Dingin
8202,2011-12-13,Winter,2011,12,9,0,2,1,1,0.26,0.2576,0.6,0.1642,10,223,233,Dingin
8203,2011-12-13,Winter,2011,12,10,0,2,1,1,0.3,0.303,0.52,0.1642,3,99,102,Dingin
8204,2011-12-13,Winter,2011,12,11,0,2,1,1,0.34,0.3182,0.46,0.2537,9,115,124,Sejuk
8205,2011-12-13,Winter,2011,12,12,0,2,1,1,0.36,0.3333,0.43,0.3582,20,147,167,Sejuk
8206,2011-12-13,Winter,2011,12,13,0,2,1,1,0.4,0.4091,0.37,0.3284,7,120,127,Sejuk
8207,2011-12-13,Winter,2011,12,14,0,2,1,1,0.4,0.4091,0.37,0.2537,18,116,134,Sejuk
8208,2011-12-13,Winter,2011,12,15,0,2,1,1,0.4,0.4091,0.35,0.2537,7,144,151,Sejuk
8209,2011-12-13,Winter,2011,12,16,0,2,1,1,0.38,0.3939,0.37,0.2537,13,194,207,Sejuk
8210,2011-12-13,Winter,2011,12,17,0,2,1,1,0.36,0.3485,0.4,0.19399999999999998,17,381,398,Sejuk
8211,2011-12-13,Winter,2011,12,18,0,2,1,1,0.34,0.3182,0.42,0.2239,12,370,382,Sejuk
8212,2011-12-13,Winter,2011,12,19,0,2,1,1,0.32,0.3182,0.49,0.1642,5,262,267,Sejuk
8213,2011-12-13,Winter,2011,12,20,0,2,1,1,0.32,0.3182,0.49,0.1642,7,154,161,Sejuk
8214,2011-12-13,Winter,2011,12,21,0,2,1,1,0.3,0.303,0.52,0.1642,5,134,139,Dingin
8215,2011-12-13,Winter,2011,12,22,0,2,1,1,0.3,0.303,0.52,0.1642,5,102,107,Dingin
8216,2011-12-13,Winter,2011,12,23,0,2,1,1,0.26,0.303,0.7,0.0,4,55,59,Dingin
8217,2011-12-14,Winter,2011,12,0,0,3,1,1,0.26,0.303,0.75,0.0,0,22,22,Dingin
8218,2011-12-14,Winter,2011,12,1,0,3,1,1,0.26,0.303,0.75,0.0,0,8,8,Dingin
8219,2011-12-14,Winter,2011,12,2,0,3,1,1,0.26,0.303,0.75,0.0,0,2,2,Dingin
8220,2011-12-14,Winter,2011,12,3,0,3,1,1,0.28,0.3182,0.65,0.0,0,3,3,Dingin
8221,2011-12-14,Winter,2011,12,4,0,3,1,1,0.26,0.303,0.75,0.0,0,4,4,Dingin
8222,2011-12-14,Winter,2011,12,5,0,3,1,2,0.26,0.303,0.81,0.0,0,26,26,Dingin
8223,2011-12-14,Winter,2011,12,6,0,3,1,2,0.26,0.303,0.87,0.0,0,87,87,Dingin
8224,2011-12-14,Winter,2011,12,7,0,3,1,1,0.28,0.3182,0.75,0.0,4,243,247,Dingin
8225,2011-12-14,Winter,2011,12,8,0,3,1,2,0.26,0.303,0.87,0.0,9,458,467,Dingin
8226,2011-12-14,Winter,2011,12,9,0,3,1,2,0.3,0.3333,0.61,0.0,9,230,239,Dingin
8227,2011-12-14,Winter,2011,12,10,0,3,1,2,0.32,0.3485,0.57,0.0,9,133,142,Sejuk
